,idx,m,y,ycSeqMCACRA,yNbC,yNb
20358,17,0.5,0,0,1,1
20359,17,0.5,1,0,1,1
20360,17,0.5,0,0,1,1
20361,17,0.5,0,0,1,1
20362,17,0.5,0,0,1,1
20363,17,0.5,0,0,1,1
20364,17,0.5,0,0,1,1
20365,17,0.5,0,0,1,1
20366,17,0.5,1,1,1,1
20367,17,0.5,1,1,1,1
20368,17,0.5,0,0,1,1
20369,17,0.5,1,0,1,1
20370,17,0.5,0,0,1,1
20371,17,0.5,0,0,1,1
20372,17,0.5,0,0,1,1
20373,17,0.5,1,1,1,1
20374,17,0.5,0,0,1,1
20375,17,0.5,1,0,1,1
20376,17,0.5,0,0,1,1
20377,17,0.5,1,1,1,1
20378,17,0.5,0,0,1,1
20379,17,0.5,1,0,1,1
20380,17,0.5,1,1,1,1
20381,17,0.5,1,0,1,1
20382,17,0.5,1,0,1,1
20383,17,0.5,1,1,1,1
20384,17,0.5,1,1,1,1
20385,17,0.5,0,0,1,1
20386,17,0.5,1,1,1,1
20387,17,0.5,1,1,1,1
20388,17,0.5,0,0,1,1
20389,17,0.5,1,1,1,1
20390,17,0.5,0,0,1,1
20391,17,0.5,1,1,1,1
20392,17,0.5,1,1,1,1
20393,17,0.5,0,0,1,1
20394,17,0.5,1,1,1,1
20395,17,0.5,1,1,1,1
20396,17,0.5,0,0,1,1
20397,17,0.5,0,0,1,1
20398,17,0.5,1,1,1,1
20399,17,0.5,0,0,1,1
20400,17,0.5,0,0,1,1
20401,17,0.5,0,0,1,1
20402,17,0.5,1,1,1,1
20403,17,0.5,0,0,1,1
20404,17,0.5,1,0,1,1
20405,17,0.5,1,1,1,1
20406,17,0.5,0,0,1,1
20407,17,0.5,1,0,1,1
20408,17,0.5,0,0,1,1
20409,17,0.5,0,0,1,1
20410,17,0.5,1,0,1,1
20411,17,0.5,1,1,1,1
20412,17,0.5,1,0,1,1
20413,17,0.5,1,1,1,1
20414,17,0.5,1,1,1,1
20415,17,0.5,0,0,1,1
20416,17,0.5,1,1,1,1
20417,17,0.5,0,0,1,1
20418,17,0.5,0,0,1,1
20419,17,0.5,0,0,1,1
20420,17,0.5,0,0,1,1
20421,17,0.5,0,0,1,1
20422,17,0.5,0,0,1,1
20423,17,0.5,1,1,1,1
20424,17,0.5,0,0,1,1
20425,17,0.5,0,0,1,1
20426,17,0.5,0,0,1,1
20427,17,0.5,1,1,1,1
20428,17,0.5,0,0,1,1
20429,17,0.5,1,0,1,1
20430,17,0.5,1,1,1,1
20431,17,0.5,1,1,1,1
20432,17,0.5,0,0,1,1
20433,17,0.5,0,0,1,1
20434,17,0.5,1,1,1,1
20435,17,0.5,0,0,1,1
20436,17,0.5,0,1,1,1
20437,17,0.5,1,1,1,1
20438,17,0.5,0,0,1,1
20439,17,0.5,0,0,1,1
20440,17,0.5,0,0,1,1
20441,17,0.5,0,0,1,1
20442,17,0.5,0,0,1,1
20443,17,0.5,0,0,1,1
20444,17,0.5,1,1,1,1
20445,17,0.5,1,1,1,1
20446,17,0.5,1,1,1,1
20447,17,0.5,1,0,1,1
20448,17,0.5,1,1,1,1
20449,17,0.5,1,1,1,1
20450,17,0.5,0,0,1,1
20451,17,0.5,1,1,1,1
20452,17,0.5,0,0,1,1
20453,17,0.5,0,0,1,1
20454,17,0.5,1,0,1,1
20455,17,0.5,0,0,1,1
20456,17,0.5,1,1,1,1
20457,17,0.5,0,0,1,1
20458,17,0.5,0,0,1,1
20459,17,0.5,1,1,1,1
20460,17,0.5,1,1,1,1
20461,17,0.5,0,0,1,1
20462,17,0.5,0,0,1,1
20463,17,0.5,1,1,1,1
20464,17,0.5,0,0,1,1
20465,17,0.5,1,1,1,1
20466,17,0.5,1,1,1,1
20467,17,0.5,0,0,1,1
20468,17,0.5,1,1,1,1
20469,17,0.5,1,0,1,1
20470,17,0.5,1,0,1,1
20471,17,0.5,0,0,1,1
20472,17,0.5,0,1,1,1
20473,17,0.5,0,0,1,1
20474,17,0.5,0,0,1,1
20475,17,0.5,0,0,1,1
20476,17,0.5,0,0,1,1
20477,17,0.5,1,1,1,1
20478,17,0.5,0,1,1,1
20479,17,0.5,1,1,1,1
20480,17,0.5,0,0,1,1
20481,17,0.5,0,0,1,1
20482,17,0.5,1,1,1,1
20483,17,0.5,1,1,1,1
20484,17,0.5,0,0,1,1
20485,17,0.5,1,1,1,1
20486,17,0.5,0,0,1,1
20487,17,0.5,1,1,1,1
20488,17,0.5,1,1,1,1
20489,17,0.5,0,0,1,1
20490,17,0.5,1,1,1,1
20491,17,0.5,1,1,1,1
20492,17,0.5,0,0,1,1
20493,17,0.5,0,0,1,1
20494,17,0.5,0,0,1,1
20495,17,0.5,1,1,1,1
20496,17,0.5,0,0,1,1
20497,17,0.5,1,0,1,1
20498,17,0.5,0,0,1,1
20499,17,0.5,0,0,1,1
20500,17,0.5,1,1,1,1
20501,17,0.5,0,0,1,1
20502,17,0.5,1,0,1,1
20503,17,0.5,0,0,1,1
20504,17,0.5,1,1,1,1
20505,17,0.5,0,0,1,1
20506,17,0.5,0,0,1,1
20507,17,0.5,0,0,1,1
20508,17,0.5,1,1,1,1
20509,17,0.5,1,0,1,1
20510,17,0.5,0,0,1,1
20511,17,0.5,0,0,1,1
20512,17,0.5,0,0,1,1
20513,17,0.5,1,0,1,1
20514,17,0.5,0,0,1,1
20515,17,0.5,0,0,1,1
20516,17,0.5,1,1,1,1
20517,17,0.5,1,1,1,1
20518,17,0.5,0,0,1,1
20519,17,0.5,0,0,1,1
20520,17,0.5,0,0,1,1
20521,17,0.5,1,0,1,1
20522,17,0.5,0,0,1,1
20523,17,0.5,0,0,1,1
20524,17,0.5,1,1,1,1
20525,17,0.5,0,0,1,1
20526,17,0.5,1,1,1,1
20527,17,0.5,0,0,1,1
20528,17,0.5,0,0,1,1
20529,17,0.5,0,0,1,1
20530,17,0.5,1,1,1,1
20531,17,0.5,1,1,1,1
20532,17,0.5,0,0,1,1
20533,17,0.5,1,1,1,1
20534,17,0.5,1,1,1,1
20535,17,0.5,1,1,1,1
20536,17,0.5,0,0,1,1
20537,17,0.5,1,1,1,1
20538,17,0.5,0,0,1,1
20539,17,0.5,1,1,1,1
20540,17,0.5,0,0,1,1
20541,17,0.5,0,0,1,1
20542,17,0.5,0,0,1,1
20543,17,0.5,0,0,1,1
20544,17,0.5,1,1,1,1
20545,17,0.5,1,0,1,1
20546,17,0.5,1,1,1,1
20547,17,0.5,0,0,1,1
20548,17,0.5,1,0,1,1
20549,17,0.5,0,0,1,1
20550,17,0.5,1,1,1,1
20551,17,0.5,1,1,1,1
20552,17,0.5,1,1,1,1
20553,17,0.5,0,0,1,1
20554,17,0.5,1,1,1,1
20555,17,0.5,1,1,1,1
20556,17,0.5,0,0,1,1
20557,17,0.5,1,1,1,1
20558,17,0.5,0,0,1,1
20559,17,0.5,0,0,1,1
20560,17,0.5,1,1,1,1
20561,17,0.5,1,1,1,1
20562,17,0.5,0,0,1,1
20563,17,0.5,0,0,1,1
20564,17,0.5,0,0,1,1
20565,17,0.5,1,0,1,1
20566,17,0.5,0,0,1,1
20567,17,0.5,1,1,1,1
20568,17,0.5,0,0,1,1
20569,17,0.5,1,1,1,1
20570,17,0.5,1,1,1,1
20571,17,0.5,1,1,1,1
20572,17,0.5,1,1,1,1
20573,17,0.5,0,0,1,1
20574,17,0.5,1,1,1,1
20575,17,0.5,0,0,1,1
20576,17,0.5,0,0,1,1
20577,17,0.5,0,0,1,1
20578,17,0.5,0,0,1,1
20579,17,0.5,0,0,1,1
20580,17,0.5,0,0,1,1
20581,17,0.5,1,1,1,1
20582,17,0.5,1,1,1,1
20583,17,0.5,0,0,1,1
20584,17,0.5,0,0,1,1
20585,17,0.5,1,1,1,1
20586,17,0.5,0,0,1,1
20587,17,0.5,1,1,1,1
20588,17,0.5,0,0,1,1
20589,17,0.5,1,1,1,1
20590,17,0.5,0,0,1,1
20591,17,0.5,0,0,1,1
20592,17,0.5,0,0,1,1
20593,17,0.5,1,1,1,1
20594,17,0.5,0,0,1,1
20595,17,0.5,1,1,1,1
20596,17,0.5,1,1,1,1
20597,17,0.5,1,1,1,1
20598,17,0.5,0,0,1,1
20599,17,0.5,0,0,1,1
20600,17,0.5,0,0,1,1
20601,17,0.5,0,0,1,1
20602,17,0.5,0,0,1,1
20603,17,0.5,0,0,1,1
20604,17,0.5,0,0,1,1
20605,17,0.5,1,0,1,1
20606,17,0.5,1,1,1,1
20607,17,0.5,1,1,1,1
20608,17,0.5,0,0,1,1
20609,17,0.5,1,1,1,1
20610,17,0.5,0,0,1,1
20611,17,0.5,0,0,1,1
20612,17,0.5,0,0,1,1
20613,17,0.5,0,0,1,1
20614,17,0.5,1,1,1,1
20615,17,0.5,1,1,1,1
20616,17,0.5,1,1,1,1
20617,17,0.5,0,0,1,1
20618,17,0.5,1,1,1,1
20619,17,0.5,0,0,1,1
20620,17,0.5,0,0,1,1
20621,17,0.5,1,0,1,1
20622,17,0.5,0,0,1,1
20623,17,0.5,1,1,1,1
20624,17,0.5,1,1,1,1
20625,17,0.5,0,0,1,1
20626,17,0.5,1,1,1,1
20627,17,0.5,0,0,1,1
20628,17,0.5,0,0,1,1
20629,17,0.5,1,1,1,1
20630,17,0.5,1,0,1,1
20631,17,0.5,0,0,1,1
20632,17,0.5,0,0,1,1
20633,17,0.5,1,0,1,1
20634,17,0.5,1,1,1,1
20635,17,0.5,0,0,1,1
20636,17,0.5,0,0,1,1
20637,17,0.5,1,1,1,1
20638,17,0.5,1,1,1,1
20639,17,0.5,0,0,1,1
20640,17,0.5,0,0,1,1
20641,17,0.5,0,0,1,1
20642,17,0.5,0,0,1,1
20643,17,0.5,0,0,1,1
20644,17,0.5,0,0,1,1
20645,17,0.5,1,1,1,1
20646,17,0.5,1,1,1,1
20647,17,0.5,0,0,1,1
20648,17,0.5,0,0,1,1
20649,17,0.5,0,0,1,1
20650,17,0.5,1,1,1,1
20651,17,0.5,0,0,1,1
20652,17,0.5,0,0,1,1
20653,17,0.5,0,0,1,1
20654,17,0.5,0,0,1,1
20655,17,0.5,1,1,1,1
20656,17,0.5,0,0,1,1
20657,17,0.5,1,1,1,1
20658,17,0.5,0,0,1,1
20659,17,0.5,1,1,1,1
20660,17,0.5,0,0,1,1
20661,17,0.5,0,0,1,1
20662,17,0.5,0,0,1,1
20663,17,0.5,0,0,1,1
20664,17,0.5,0,0,1,1
20665,17,0.5,0,0,1,1
20666,17,0.5,0,0,1,1
20667,17,0.5,0,0,1,1
20668,17,0.5,1,1,1,1
20669,17,0.5,1,1,1,1
20670,17,0.5,0,0,1,1
20671,17,0.5,0,0,1,1
20672,17,0.5,0,0,1,1
20673,17,0.5,1,1,1,1
20674,17,0.5,0,0,1,1
20675,17,0.5,0,0,1,1
20676,17,0.5,0,0,1,1
20677,17,0.5,1,1,1,1
20678,17,0.5,0,0,1,1
20679,17,0.5,0,0,1,1
20680,17,0.5,1,1,1,1
20681,17,0.5,0,0,1,1
20682,17,0.5,1,1,1,1
20683,17,0.5,1,1,1,1
20684,17,0.5,0,0,1,1
20685,17,0.5,0,0,1,1
20686,17,0.5,1,1,1,1
20687,17,0.5,1,1,1,1
20688,17,0.5,1,0,1,1
20689,17,0.5,0,0,1,1
20690,17,0.5,1,1,1,1
20691,17,0.5,0,0,1,1
20692,17,0.5,0,0,1,1
20693,17,0.5,0,0,1,1
20694,17,0.5,0,0,1,1
20695,17,0.5,0,0,1,1
20696,17,0.5,1,1,1,1
20697,17,0.5,0,0,1,1
20698,17,0.5,0,0,1,1
20699,17,0.5,0,0,1,1
20700,17,0.5,1,1,1,1
20701,17,0.5,0,0,1,1
20702,17,0.5,0,0,1,1
20703,17,0.5,1,1,1,1
20704,17,0.5,1,1,1,1
20705,17,0.5,0,0,1,1
20706,17,0.5,1,1,1,1
20707,17,0.5,1,0,1,1
20708,17,0.5,0,0,1,1
20709,17,0.5,1,1,1,1
20710,17,0.5,0,0,1,1
20711,17,0.5,1,1,1,1
20712,17,0.5,1,1,1,1
20713,17,0.5,0,0,1,1
20714,17,0.5,1,1,1,1
20715,17,0.5,1,0,1,1
20716,17,0.5,1,1,1,1
20717,17,0.5,0,0,1,1
20718,18,0.5,0,0,0,0
20719,18,0.5,0,0,0,0
20720,18,0.5,1,1,0,0
20721,18,0.5,0,0,0,0
20722,18,0.5,0,0,0,0
20723,18,0.5,1,1,0,0
20724,18,0.5,0,0,0,0
20725,18,0.5,1,0,0,0
20726,18,0.5,0,0,0,0
20727,18,0.5,1,0,0,0
20728,18,0.5,0,0,0,0
20729,18,0.5,0,0,0,0
20730,18,0.5,1,1,0,0
20731,18,0.5,0,0,0,0
20732,18,0.5,0,0,0,0
20733,18,0.5,1,0,0,0
20734,18,0.5,0,0,0,0
20735,18,0.5,1,1,0,0
20736,18,0.5,1,1,0,0
20737,18,0.5,0,0,0,0
20738,18,0.5,0,1,0,0
20739,18,0.5,1,1,0,0
20740,18,0.5,0,1,0,0
20741,18,0.5,0,0,0,0
20742,18,0.5,0,0,0,0
20743,18,0.5,1,1,0,0
20744,18,0.5,1,1,0,0
20745,18,0.5,0,0,0,0
20746,18,0.5,0,1,0,0
20747,18,0.5,0,0,0,0
20748,18,0.5,1,1,0,0
20749,18,0.5,0,0,0,0
20750,18,0.5,0,0,0,0
20751,18,0.5,1,1,0,0
20752,18,0.5,0,0,0,0
20753,18,0.5,0,0,0,0
20754,18,0.5,0,0,0,0
20755,18,0.5,0,0,0,0
20756,18,0.5,0,1,0,0
20757,18,0.5,1,0,0,0
20758,18,0.5,0,0,0,0
20759,18,0.5,0,0,0,0
20760,18,0.5,0,0,0,0
20761,18,0.5,0,0,0,0
20762,18,0.5,0,1,0,0
20763,18,0.5,1,1,0,0
20764,18,0.5,1,1,0,0
20765,18,0.5,1,1,0,0
20766,18,0.5,0,0,0,0
20767,18,0.5,0,0,0,0
20768,18,0.5,0,0,0,0
20769,18,0.5,1,1,0,0
20770,18,0.5,0,0,0,0
20771,18,0.5,0,0,0,0
20772,18,0.5,0,0,0,0
20773,18,0.5,0,0,0,0
20774,18,0.5,1,1,0,0
20775,18,0.5,0,0,0,0
20776,18,0.5,0,0,0,0
20777,18,0.5,1,1,0,0
20778,18,0.5,0,0,0,0
20779,18,0.5,1,1,0,0
20780,18,0.5,0,0,0,0
20781,18,0.5,1,0,0,0
20782,18,0.5,0,0,0,0
20783,18,0.5,1,1,0,0
20784,18,0.5,1,0,0,0
20785,18,0.5,0,0,0,0
20786,18,0.5,0,0,0,0
20787,18,0.5,0,0,0,0
20788,18,0.5,1,1,0,0
20789,18,0.5,0,0,0,0
20790,18,0.5,0,0,0,0
20791,18,0.5,0,0,0,0
20792,18,0.5,0,0,0,0
20793,18,0.5,1,1,0,0
20794,18,0.5,1,0,0,0
20795,18,0.5,1,1,0,0
20796,18,0.5,0,0,0,0
20797,18,0.5,0,1,0,0
20798,18,0.5,1,1,0,0
20799,18,0.5,0,0,0,0
20800,18,0.5,0,0,0,0
20801,18,0.5,0,1,0,0
20802,18,0.5,0,0,0,0
20803,18,0.5,0,0,0,0
20804,18,0.5,1,1,0,0
20805,18,0.5,0,0,0,0
20806,18,0.5,0,0,0,0
20807,18,0.5,0,0,0,0
20808,18,0.5,0,0,0,0
20809,18,0.5,1,0,0,0
20810,18,0.5,0,0,0,0
20811,18,0.5,0,0,0,0
20812,18,0.5,0,0,0,0
20813,18,0.5,0,0,0,0
20814,18,0.5,0,0,0,0
20815,18,0.5,1,1,0,0
20816,18,0.5,0,0,0,0
20817,18,0.5,1,1,0,0
20818,18,0.5,1,1,0,0
20819,18,0.5,0,0,0,0
20820,18,0.5,1,1,0,0
20821,18,0.5,1,1,0,0
20822,18,0.5,0,0,0,0
20823,18,0.5,0,0,0,0
20824,18,0.5,0,0,0,0
20825,18,0.5,0,0,0,0
20826,18,0.5,0,0,0,0
20827,18,0.5,0,0,0,0
20828,18,0.5,0,0,0,0
20829,18,0.5,0,0,0,0
20830,18,0.5,0,0,0,0
20831,18,0.5,0,0,0,0
20832,18,0.5,0,0,0,0
20833,18,0.5,0,0,0,0
20834,18,0.5,0,0,0,0
20835,18,0.5,0,0,0,0
20836,18,0.5,1,1,0,0
20837,18,0.5,1,1,0,0
20838,18,0.5,0,0,0,0
20839,18,0.5,0,0,0,0
20840,18,0.5,0,0,0,0
20841,18,0.5,1,1,0,0
20842,18,0.5,0,0,0,0
20843,18,0.5,0,0,0,0
20844,18,0.5,1,0,0,0
20845,18,0.5,0,0,0,0
20846,18,0.5,1,0,0,0
20847,18,0.5,1,1,0,0
20848,18,0.5,0,0,0,0
20849,18,0.5,0,0,0,0
20850,18,0.5,1,1,0,0
20851,18,0.5,0,0,0,0
20852,18,0.5,1,0,0,0
20853,18,0.5,0,0,0,0
20854,18,0.5,1,1,0,0
20855,18,0.5,0,0,0,0
20856,18,0.5,0,0,0,0
20857,18,0.5,1,1,0,0
20858,18,0.5,0,0,0,0
20859,18,0.5,1,1,0,0
20860,18,0.5,1,1,0,0
20861,18,0.5,0,0,0,0
20862,18,0.5,1,1,0,0
20863,18,0.5,0,0,0,0
20864,18,0.5,1,1,0,0
20865,18,0.5,0,0,0,0
20866,18,0.5,0,0,0,0
20867,18,0.5,1,0,0,0
20868,18,0.5,0,0,0,0
20869,18,0.5,0,0,0,0
20870,18,0.5,1,1,0,0
20871,18,0.5,1,1,0,0
20872,18,0.5,0,0,0,0
20873,18,0.5,1,0,0,0
20874,18,0.5,1,1,0,0
20875,18,0.5,1,0,0,0
20876,18,0.5,0,0,0,0
20877,18,0.5,1,1,0,0
20878,18,0.5,1,1,0,0
20879,18,0.5,0,0,0,0
20880,18,0.5,1,1,0,0
20881,18,0.5,0,0,0,0
20882,18,0.5,1,1,0,0
20883,18,0.5,0,0,0,0
20884,18,0.5,1,1,0,0
20885,18,0.5,0,0,0,0
20886,18,0.5,1,1,0,0
20887,18,0.5,1,1,0,0
20888,18,0.5,0,0,0,0
20889,18,0.5,1,1,0,0
20890,18,0.5,1,1,0,0
20891,18,0.5,0,0,0,0
20892,18,0.5,0,0,0,0
20893,18,0.5,1,0,0,0
20894,18,0.5,0,0,0,0
20895,18,0.5,0,0,0,0
20896,18,0.5,1,0,0,0
20897,18,0.5,0,0,0,0
20898,18,0.5,0,0,0,0
20899,18,0.5,0,0,0,0
20900,18,0.5,0,0,0,0
20901,18,0.5,1,0,0,0
20902,18,0.5,0,0,0,0
20903,18,0.5,0,0,0,0
20904,18,0.5,1,0,0,0
20905,18,0.5,0,0,0,0
20906,18,0.5,0,0,0,0
20907,18,0.5,0,0,0,0
20908,18,0.5,0,0,0,0
20909,18,0.5,1,1,0,0
20910,18,0.5,0,0,0,0
20911,18,0.5,0,0,0,0
20912,18,0.5,1,1,0,0
20913,18,0.5,0,0,0,0
20914,18,0.5,1,1,0,0
20915,18,0.5,0,0,0,0
20916,18,0.5,1,1,0,0
20917,18,0.5,0,0,0,0
20918,18,0.5,0,0,0,0
20919,18,0.5,0,0,0,0
20920,18,0.5,0,0,0,0
20921,18,0.5,0,0,0,0
20922,18,0.5,0,0,0,0
20923,18,0.5,1,1,0,0
20924,18,0.5,0,0,0,0
20925,18,0.5,0,0,0,0
20926,18,0.5,0,0,0,0
20927,18,0.5,1,1,0,0
20928,18,0.5,1,1,0,0
20929,18,0.5,1,1,0,0
20930,18,0.5,1,1,0,0
20931,18,0.5,0,0,0,0
20932,18,0.5,1,1,0,0
20933,18,0.5,0,0,0,0
20934,18,0.5,0,0,0,0
20935,18,0.5,1,0,0,0
20936,18,0.5,0,0,0,0
20937,18,0.5,0,0,0,0
20938,18,0.5,0,0,0,0
20939,18,0.5,1,1,0,0
20940,18,0.5,1,1,0,0
20941,18,0.5,1,1,0,0
20942,18,0.5,1,1,0,0
20943,18,0.5,0,0,0,0
20944,18,0.5,1,1,0,0
20945,18,0.5,1,1,0,0
20946,18,0.5,1,1,0,0
20947,18,0.5,0,0,0,0
20948,18,0.5,1,1,0,0
20949,18,0.5,1,0,0,0
20950,18,0.5,0,0,0,0
20951,18,0.5,0,0,0,0
20952,18,0.5,1,1,0,0
20953,18,0.5,1,1,0,0
20954,18,0.5,1,1,0,0
20955,18,0.5,0,1,0,0
20956,18,0.5,1,1,0,0
20957,18,0.5,0,0,0,0
20958,18,0.5,0,0,0,0
20959,18,0.5,1,0,0,0
20960,18,0.5,1,1,0,0
20961,18,0.5,0,0,0,0
20962,18,0.5,0,0,0,0
20963,18,0.5,1,1,0,0
20964,18,0.5,1,1,0,0
20965,18,0.5,0,0,0,0
20966,18,0.5,0,0,0,0
20967,18,0.5,0,0,0,0
20968,18,0.5,0,1,0,0
20969,18,0.5,1,1,0,0
20970,18,0.5,0,0,0,0
20971,18,0.5,1,1,0,0
20972,18,0.5,0,0,0,0
20973,18,0.5,1,1,0,0
20974,18,0.5,0,0,0,0
20975,18,0.5,0,0,0,0
20976,18,0.5,1,1,0,0
20977,18,0.5,0,0,0,0
20978,18,0.5,0,0,0,0
20979,18,0.5,1,1,0,0
20980,18,0.5,0,0,0,0
20981,18,0.5,0,0,0,0
20982,18,0.5,0,0,0,0
20983,18,0.5,0,0,0,0
20984,18,0.5,0,0,0,0
20985,18,0.5,0,0,0,0
20986,18,0.5,0,0,0,0
20987,18,0.5,0,0,0,0
20988,18,0.5,1,1,0,0
20989,18,0.5,0,0,0,0
20990,18,0.5,0,0,0,0
20991,18,0.5,0,0,0,0
20992,18,0.5,0,0,0,0
20993,18,0.5,0,0,0,0
20994,18,0.5,0,0,0,0
20995,18,0.5,1,1,0,0
20996,18,0.5,0,0,0,0
20997,18,0.5,1,1,0,0
20998,18,0.5,0,0,0,0
20999,18,0.5,1,1,0,0
21000,18,0.5,1,1,0,0
21001,18,0.5,0,0,0,0
21002,18,0.5,1,0,0,0
21003,18,0.5,0,0,0,0
21004,18,0.5,0,0,0,0
21005,18,0.5,1,1,0,0
21006,18,0.5,0,0,0,0
21007,18,0.5,1,1,0,0
21008,18,0.5,0,0,0,0
21009,18,0.5,1,1,0,0
21010,18,0.5,1,0,0,0
21011,18,0.5,0,0,0,0
21012,18,0.5,0,0,0,0
21013,18,0.5,0,0,0,0
21014,18,0.5,0,0,0,0
21015,18,0.5,1,1,0,0
21016,18,0.5,0,0,0,0
21017,18,0.5,0,0,0,0
21018,18,0.5,1,1,0,0
21019,18,0.5,0,0,0,0
21020,18,0.5,0,0,0,0
21021,18,0.5,0,0,0,0
21022,18,0.5,0,0,0,0
21023,18,0.5,0,0,0,0
21024,18,0.5,0,0,0,0
21025,18,0.5,0,0,0,0
21026,18,0.5,1,1,0,0
21027,18,0.5,0,0,0,0
21028,18,0.5,0,0,0,0
21029,18,0.5,1,1,0,0
21030,18,0.5,1,0,0,0
21031,18,0.5,0,0,0,0
21032,18,0.5,0,0,0,0
21033,18,0.5,0,0,0,0
21034,18,0.5,0,0,0,0
21035,18,0.5,0,0,0,0
21036,18,0.5,0,0,0,0
21037,18,0.5,1,1,0,0
21038,18,0.5,1,1,0,0
21039,18,0.5,0,0,0,0
21040,18,0.5,0,0,0,0
21041,18,0.5,1,1,0,0
21042,18,0.5,1,1,0,0
21043,18,0.5,1,1,0,0
21044,18,0.5,0,0,0,0
21045,18,0.5,0,0,0,0
21046,18,0.5,0,0,0,0
21047,18,0.5,1,1,0,0
21048,18,0.5,0,0,0,0
21049,18,0.5,1,1,0,0
21050,18,0.5,0,0,0,0
21051,18,0.5,1,1,0,0
21052,18,0.5,1,1,0,0
21053,18,0.5,0,0,0,0
21054,18,0.5,0,0,0,0
21055,18,0.5,1,0,0,0
21056,18,0.5,1,1,0,0
21057,18,0.5,0,0,0,0
21058,18,0.5,1,0,0,0
21059,18,0.5,1,0,0,0
21060,18,0.5,0,0,0,0
21061,18,0.5,0,0,0,0
21062,18,0.5,1,1,0,0
21063,18,0.5,1,1,0,0
21064,18,0.5,1,1,0,0
21065,18,0.5,1,1,0,0
21066,18,0.5,0,0,0,0
21067,18,0.5,0,0,0,0
21068,18,0.5,0,0,0,0
21069,18,0.5,1,1,0,0
21070,18,0.5,1,1,0,0
21071,18,0.5,1,0,0,0
21072,18,0.5,1,1,0,0
21073,18,0.5,1,1,0,0
21074,18,0.5,1,0,0,0
21075,18,0.5,1,1,0,0
21076,18,0.5,0,0,0,0
21077,18,0.5,0,0,0,0
21078,18,0.5,1,1,0,0
21079,18,0.5,0,0,0,0
21080,18,0.5,0,0,0,0
21081,18,0.5,0,0,0,0
21082,18,0.5,1,1,0,0
21083,18,0.5,0,0,0,0
21084,18,0.5,1,0,0,0
21085,18,0.5,0,1,0,0
21086,18,0.5,0,0,0,0
21087,18,0.5,0,0,0,0
21088,18,0.5,0,0,0,0
21089,18,0.5,0,0,0,0
21090,18,0.5,1,0,0,0
21091,18,0.5,1,1,0,0
21092,18,0.5,0,0,0,0
21093,18,0.5,1,0,0,0
21094,18,0.5,1,1,0,0
21095,18,0.5,1,1,0,0
21096,18,0.5,1,1,0,0
21097,18,0.5,0,0,0,0
21098,18,0.5,0,0,0,0
21099,18,0.5,0,0,0,0
21100,18,0.5,0,0,0,0
21101,18,0.5,0,0,0,0
21102,18,0.5,1,1,0,0
21103,18,0.5,1,1,0,0
21104,18,0.5,0,0,0,0
21105,18,0.5,1,1,0,0
21106,18,0.5,0,0,0,0
21107,18,0.5,1,1,0,0
21108,18,0.5,0,0,0,0
21109,18,0.5,0,0,0,0
21110,18,0.5,0,0,0,0
21111,18,0.5,0,0,0,0
21112,18,0.5,0,0,0,0
21113,18,0.5,0,0,0,0
21114,18,0.5,1,0,0,0
21115,18,0.5,0,0,0,0
21116,18,0.5,0,0,0,0
21117,18,0.5,0,0,0,0
21118,18,0.5,0,0,0,0
21119,18,0.5,1,1,0,0
21120,18,0.5,0,0,0,0
21121,18,0.5,0,0,0,0
21122,18,0.5,1,1,0,0
21123,18,0.5,1,1,0,0
21124,18,0.5,0,0,0,0
21125,18,0.5,1,1,0,0
21126,18,0.5,1,0,0,0
21127,18,0.5,0,0,0,0
21128,18,0.5,0,0,0,0
21129,18,0.5,1,1,0,0
21130,18,0.5,1,1,0,0
21131,18,0.5,1,1,0,0
21132,18,0.5,1,1,0,0
21133,18,0.5,0,0,0,0
21134,18,0.5,1,1,0,0
21135,18,0.5,0,0,0,0
21136,18,0.5,1,1,0,0
21137,18,0.5,1,0,0,0
21138,18,0.5,0,0,0,0
21139,18,0.5,1,1,0,0
21140,18,0.5,1,0,0,0
21141,18,0.5,0,0,0,0
21142,18,0.5,0,0,0,0
21143,18,0.5,1,1,0,0
21144,18,0.5,0,0,0,0
21145,18,0.5,0,0,0,0
21146,18,0.5,0,0,0,0
21147,18,0.5,1,1,0,0
21148,18,0.5,1,1,0,0
21149,18,0.5,1,1,0,0
21150,18,0.5,0,0,0,0
21151,18,0.5,1,1,0,0
21152,18,0.5,0,0,0,0
21153,18,0.5,0,0,0,0
21154,18,0.5,1,1,0,0
21155,18,0.5,0,0,0,0
21156,18,0.5,0,0,0,0
21157,18,0.5,0,0,0,0
21158,18,0.5,0,0,0,0
21159,18,0.5,1,1,0,0
21160,18,0.5,0,0,0,0
21161,18,0.5,0,0,0,0
21162,18,0.5,1,1,0,0
21163,18,0.5,1,1,0,0
21164,18,0.5,0,0,0,0
21165,18,0.5,0,0,0,0
21166,18,0.5,0,0,0,0
21167,18,0.5,0,0,0,0
21168,18,0.5,0,0,0,0
21169,18,0.5,1,1,0,0
21170,18,0.5,0,0,0,0
21171,18,0.5,1,1,0,0
21172,18,0.5,1,1,0,0
21173,18,0.5,0,0,0,0
21174,18,0.5,0,0,0,0
21175,18,0.5,0,0,0,0
21176,18,0.5,1,0,0,0
21177,18,0.5,0,0,0,0
21178,18,0.5,1,1,0,0
